run_id,direction,mechanism,lambda_multiplier,lambda,amplitude,raw_policy_norm_mean,selected_clipped_norm_mean,raw_to_selected_norm_ratio_mean,cap_violation_fraction_before_projection,raw_energy_penalty,selected_clipped_energy_penalty,raw_task_loss_gain_over_zero,raw_objective_gain_over_zero,selected_objective_gain_over_zero,raw_finite_status,selected_finite_status
open_loop_stress,zero_affine,affine,2.0,271611246.144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,2.0,271611246.144,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,2.0,271611246.144,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,affine_mean_direct,affine,2.0,271611246.144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,affine_mean_direct,affine,2.0,271611246.144,0.25,0.00045734550803899765,0.00045734550803899765,1.0,0.0,56.81153869628906,56.81153869628906,147.94603296621608,91.13449426992702,91.13449426992702,finite,finite
open_loop_stress,affine_mean_direct,affine,2.0,271611246.144,0.5,0.0009146910160779953,0.0009146910160779953,1.0,0.0,227.24615478515625,227.24615478515625,384.16296373172827,156.91680894657202,156.91680894657202,finite,finite
open_loop_stress,affine_mean_direct,affine,2.0,271611246.144,1.0,0.0018293820321559906,0.0018293820321559906,1.0,0.0,908.984619140625,908.984619140625,1121.4646893341614,212.48007019353645,212.48007019353645,finite,finite
open_loop_stress,affine_mean_direct,affine,2.0,271611246.144,2.0,0.003658764064311981,0.003658764064311981,1.0,0.0,3635.9384765625,3635.9384765625,3655.037130038185,19.09865347568484,19.09865347568484,finite,finite
open_loop_stress,affine_mean_direct,affine,2.0,271611246.144,4.0,0.007317528128623962,0.004545499105006456,1.6098403930664062,1.0,14543.75390625,5611.9130859375,12941.112930337566,-1602.6409759124344,-221.55679844519,finite,finite
open_loop_stress,linear_ridge_direct,linear_no_bias,2.0,271611246.144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
